EmployeeID,Age,Resigned,BusinessTravel,BusinessUnit,EducationLevel,Gender,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,AverageWeeklyHoursWorked,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInRole,YearsSinceLastPromotion,YearsWithCurrManager
2644,42,No,Travel_Rarely,Consultants,2,Male,4,Single,19613,8,No,22,4,40.0,24,2,3,1,0,0,1
2082,35,No,Travel_Rarely,Consultants,3,Male,3,Married,3407,1,No,17,3,40.0,10,3,2,10,9,6,8
7443,34,No,Travel_Frequently,Consultants,4,Male,3,Married,5063,1,No,14,3,40.0,8,3,2,8,2,7,7
5418,40,No,Travel_Rarely,Sales,2,Female,1,Married,4639,1,No,15,3,40.0,5,2,3,5,4,1,2
9705,43,No,Travel_Rarely,Consultants,3,Male,2,Divorced,4876,5,No,12,3,40.0,8,0,3,6,4,0,2
3997,35,No,Travel_Rarely,Consultants,2,Male,4,Married,2690,1,No,18,3,40.0,1,5,2,1,0,0,1
5348,46,No,Travel_Rarely,Sales,4,Male,1,Single,17567,1,No,15,3,40.0,27,5,1,26,0,0,12
5110,28,Yes,Travel_Rarely,Consultants,3,Male,2,Married,2408,1,Yes,17,3,52.0,1,3,3,1,1,0,0
8483,22,No,Non-Travel,Consultants,2,Female,3,Married,2814,1,Yes,14,3,52.0,4,2,2,4,2,1,3
3232,50,No,Travel_Frequently,Consultants,5,Male,3,Married,11245,2,Yes,15,3,49.0,32,3,3,30,8,12,13
7803,32,No,Travel_Rarely,Consultants,4,Female,4,Married,3312,3,No,17,3,40.0,6,3,3,3,2,0,2
2347,44,No,Travel_Rarely,Consultants,3,Female,4,Divorced,19049,0,Yes,14,3,52.0,23,4,2,22,7,1,10
3105,30,No,Travel_Rarely,Consultants,3,Male,2,Married,2141,1,No,12,3,40.0,6,3,2,6,4,1,1
8487,45,No,Travel_Rarely,Consultants,5,Female,1,Single,5769,1,Yes,14,3,47.0,10,3,3,10,7,1,4
9650,45,No,Non-Travel,Sales,3,Male,1,Married,4385,1,No,15,3,40.0,10,2,3,10,7,4,5
8734,31,No,Travel_Frequently,Sales,4,Male,1,Single,5332,7,No,13,3,40.0,10,3,3,5,2,0,3
4947,36,No,Travel_Rarely,Consultants,4,Female,3,Married,4663,9,Yes,12,3,48.0,7,2,3,3,2,1,1
7606,34,No,Travel_Frequently,Consultants,4,Male,4,Divorced,4724,1,No,13,3,40.0,9,3,3,9,7,7,2
8874,49,No,Travel_Rarely,Consultants,4,Female,1,Married,3211,1,No,14,3,40.0,10,3,2,9,6,1,4
7115,39,No,Travel_Rarely,Consultants,5,Male,1,Married,5377,2,No,13,3,40.0,10,3,3,7,7,7,7
8130,27,No,Travel_Rarely,Consultants,3,Male,1,Divorced,4066,1,No,11,3,40.0,7,3,3,7,7,0,7
3774,35,No,Travel_Rarely,Consultants,5,Male,1,Married,5208,1,No,11,3,40.0,16,2,3,16,15,1,10
7588,28,No,Travel_Rarely,Consultants,3,Female,1,Divorced,4877,0,No,21,4,40.0,6,5,2,5,3,0,0
1943,21,No,Travel_Rarely,Consultants,1,Male,4,Single,3117,1,No,18,3,40.0,3,2,3,2,2,2,2
4836,18,Yes,Travel_Frequently,Sales,2,Female,4,Single,1569,1,Yes,12,3,49.0,0,2,4,0,0,0,0
1616,47,No,Travel_Rarely,Business Operations,4,Female,3,Married,19658,3,No,11,3,40.0,27,2,3,5,2,1,0
2153,39,No,Travel_Rarely,Consultants,2,Male,3,Divorced,3069,0,No,15,3,40.0,11,3,3,10,8,0,7
7178,40,No,Travel_Rarely,Consultants,3,Female,3,Married,10435,1,No,13,3,40.0,18,2,3,18,15,14,12
2848,35,No,Non-Travel,Consultants,4,Female,3,Married,4148,1,No,12,3,40.0,15,5,3,14,11,2,9
8046,37,No,Travel_Rarely,Consultants,3,Male,3,Married,5768,3,No,17,3,40.0,9,2,2,4,3,0,2
6540,39,No,Travel_Frequently,Consultants,3,Female,3,Single,5042,0,No,13,3,40.0,10,2,1,9,2,3,8
6932,45,No,Travel_Rarely,Consultants,2,Female,4,Divorced,5770,1,No,19,3,40.0,10,3,3,10,7,3,9
9039,38,No,Travel_Rarely,Consultants,2,Female,3,Married,7756,3,Yes,19,3,46.0,10,6,4,5,4,0,2
4255,35,Yes,Travel_Rarely,Sales,3,Male,1,Married,10306,9,No,17,3,40.0,15,3,3,13,12,6,0
7928,37,No,Travel_Rarely,Consultants,3,Female,2,Married,3936,1,No,11,3,40.0,8,2,1,8,4,7,7
8963,40,No,Travel_Rarely,Consultants,3,Female,4,Single,7945,6,Yes,15,3,53.0,18,2,2,4,2,3,3
5565,44,No,Travel_Frequently,Business Operations,5,Male,4,Married,5743,4,Yes,11,3,48.0,14,3,3,10,7,0,2
3996,48,No,Travel_Frequently,Consultants,5,Male,4,Married,15202,2,No,25,4,40.0,23,3,3,2,2,2,2
1739,35,Yes,Travel_Rarely,Sales,2,Male,4,Divorced,5440,6,Yes,14,3,53.0,7,2,2,2,2,2,2
7477,24,No,Travel_Frequently,Consultants,1,Female,4,Single,3760,1,Yes,13,3,49.0,6,2,3,6,3,1,3
4232,27,No,Travel_Rarely,Consultants,3,Female,3,Married,3517,7,No,17,3,40.0,5,0,3,3,2,0,2
1114,27,No,Travel_Frequently,Consultants,3,Male,4,Single,2580,2,No,13,3,40.0,6,0,2,4,2,1,2
3166,40,Yes,Travel_Rarely,Consultants,3,Male,1,Single,2166,3,Yes,14,3,70.0,10,3,1,4,2,0,3
5395,29,No,Travel_Rarely,Sales,3,Male,3,Single,5869,9,No,11,3,40.0,8,2,3,5,2,1,4
2012,36,No,Travel_Rarely,Consultants,4,Female,1,Married,8008,4,No,12,3,40.0,9,6,3,3,2,0,2
4725,25,No,Travel_Frequently,Consultants,1,Male,3,Divorced,5206,1,No,17,3,40.0,7,6,3,7,7,0,7
4019,39,No,Travel_Rarely,Consultants,3,Male,2,Married,5295,4,No,21,4,40.0,7,3,3,5,4,1,0
9385,49,No,Travel_Rarely,Consultants,4,Female,2,Married,16413,3,No,16,3,40.0,27,2,3,4,2,1,2
7135,50,No,Travel_Rarely,Consultants,5,Female,1,Divorced,13269,5,No,15,3,40.0,19,3,3,14,11,1,11
9476,20,No,Travel_Rarely,Sales,3,Female,3,Single,2783,1,No,19,3,40.0,2,3,3,2,2,2,2
3147,34,No,Travel_Rarely,Consultants,3,Female,2,Divorced,5433,1,No,12,3,40.0,11,2,3,11,8,7,9
5788,36,No,Travel_Rarely,Consultants,3,Male,2,Single,2013,2,No,11,3,40.0,15,4,3,4,3,1,3
4121,49,No,Travel_Rarely,Consultants,1,Female,3,Married,13966,2,Yes,19,3,48.0,30,3,3,15,11,2,12
7737,36,No,Non-Travel,Consultants,4,Female,3,Married,4374,0,No,15,3,40.0,4,6,3,3,2,1,2
6230,36,No,Travel_Rarely,Consultants,2,Male,1,Divorced,6842,6,No,20,4,40.0,13,3,3,5,4,0,4
8702,54,No,Travel_Rarely,Consultants,5,Female,3,Married,17426,3,No,25,4,40.0,36,6,3,10,8,4,7
4043,43,No,Travel_Rarely,Consultants,2,Male,3,Married,17603,1,No,24,4,40.0,14,3,3,14,10,6,11
9798,35,Yes,Travel_Frequently,Sales,4,Male,4,Single,4581,3,Yes,24,4,51.0,13,2,4,11,9,6,7
6528,38,No,Travel_Frequently,Consultants,3,Male,4,Married,4735,7,No,15,3,40.0,19,4,4,13,11,2,9
2915,29,No,Travel_Rarely,Sales,3,Male,2,Divorced,4187,1,Yes,13,3,54.0,10,3,2,10,0,0,9
4862,33,No,Travel_Rarely,Sales,4,Male,4,Divorced,5505,1,No,14,3,40.0,6,5,3,6,2,0,4
1205,32,No,Travel_Rarely,Consultants,3,Male,2,Divorced,5470,0,No,13,3,40.0,10,4,2,9,5,1,6
6075,31,No,Travel_Rarely,Sales,4,Female,4,Married,5476,1,No,11,3,40.0,10,2,3,10,0,0,2
8243,49,No,Travel_Rarely,Consultants,3,Female,1,Divorced,2587,4,Yes,16,3,50.0,17,2,2,2,2,2,2
8726,38,No,Travel_Frequently,Consultants,3,Female,2,Single,2440,1,No,22,4,40.0,4,3,3,4,3,3,3
5599,47,No,Travel_Rarely,Sales,4,Female,2,Divorced,15972,6,No,14,3,40.0,29,2,3,3,2,1,2
3687,49,No,Travel_Rarely,Consultants,3,Male,3,Single,15379,4,No,14,3,40.0,23,2,3,8,7,0,0
8497,41,No,Travel_Rarely,Sales,2,Male,3,Single,7082,3,Yes,16,3,49.0,21,2,3,2,0,0,2
5997,20,No,Travel_Rarely,Sales,1,Male,1,Single,2728,1,No,11,3,40.0,2,3,3,2,2,0,2
2813,33,No,Non-Travel,Sales,3,Female,4,Divorced,5368,1,Yes,25,4,48.0,7,2,3,6,5,1,2
6305,36,No,Travel_Rarely,Consultants,4,Male,3,Married,5347,6,No,14,3,40.0,10,2,2,3,2,0,2
1517,44,No,Travel_Rarely,Business Operations,3,Female,4,Divorced,3195,4,Yes,18,3,47.0,8,2,3,2,2,2,2
6205,23,Yes,Travel_Rarely,Consultants,1,Male,3,Single,3989,1,Yes,11,3,50.0,5,2,3,5,4,1,2
7749,38,No,Travel_Rarely,Consultants,2,Female,3,Married,3306,7,No,19,3,40.0,7,5,2,0,0,0,0
4803,53,No,Travel_Rarely,Consultants,4,Male,4,Married,7005,3,No,15,3,40.0,11,2,3,4,3,1,2
9458,48,Yes,Travel_Frequently,Sales,2,Female,3,Married,2655,2,Yes,11,3,51.0,19,3,3,9,7,7,7
6743,32,Yes,Travel_Rarely,Consultants,4,Male,2,Single,1393,1,No,12,3,40.0,1,2,3,1,0,0,0
3475,26,No,Non-Travel,Consultants,3,Male,4,Single,2570,1,No,20,4,40.0,7,5,3,7,7,5,7
6318,55,No,Travel_Rarely,Consultants,3,Male,2,Divorced,3537,5,No,12,3,40.0,8,1,3,4,2,1,2
4344,34,No,Travel_Rarely,Consultants,2,Male,4,Married,3986,1,No,14,3,40.0,15,3,4,15,10,4,13
1955,60,No,Travel_Rarely,Consultants,4,Male,4,Divorced,10883,3,No,20,4,40.0,19,2,4,1,0,0,0
2145,33,No,Travel_Rarely,Consultants,3,Male,2,Married,2028,1,No,18,3,40.0,14,6,3,14,11,2,13
1371,37,No,Travel_Frequently,Sales,4,Male,4,Divorced,9525,1,No,14,3,40.0,6,2,2,6,3,1,3
8751,34,No,Travel_Rarely,Consultants,3,Female,4,Married,2929,1,No,12,3,40.0,10,3,3,10,9,8,7
1304,23,Yes,Travel_Rarely,Sales,3,Male,4,Divorced,2275,1,Yes,21,4,50.0,3,2,3,3,2,0,2
3493,44,No,Travel_Rarely,Consultants,3,Female,4,Married,7879,1,Yes,19,3,47.0,9,2,3,8,7,6,7
5035,35,No,Travel_Frequently,Consultants,4,Male,4,Single,4930,0,Yes,14,3,47.0,6,2,4,5,4,1,4
1951,43,No,Travel_Rarely,Sales,3,Male,4,Married,7847,1,Yes,17,3,47.0,10,3,3,10,9,8,8
1796,24,No,Travel_Rarely,Consultants,3,Male,3,Married,4401,1,No,16,3,40.0,5,1,3,5,3,0,4
9023,41,No,Travel_Rarely,Sales,3,Male,3,Single,9241,1,No,12,3,40.0,10,3,3,10,8,8,7
8268,29,No,Travel_Rarely,Consultants,4,Female,3,Married,2974,9,No,17,3,40.0,9,2,3,5,3,1,2
5403,36,No,Travel_Rarely,Sales,4,Female,4,Single,4502,3,No,15,3,40.0,17,2,2,13,7,6,7
2111,45,No,Non-Travel,Consultants,1,Male,3,Married,10748,3,No,23,4,40.0,25,3,2,23,15,14,4
4183,24,Yes,Travel_Rarely,Business Operations,1,Male,3,Married,1555,1,No,11,3,40.0,1,2,3,1,0,0,0
4716,47,Yes,Travel_Frequently,Sales,3,Male,3,Married,12936,7,No,11,3,40.0,25,3,1,23,5,14,10
4039,26,No,Travel_Rarely,Consultants,4,Male,3,Married,2305,1,No,15,3,40.0,3,3,4,3,2,0,2
6492,45,No,Travel_Rarely,Consultants,2,Female,2,Single,16704,1,No,11,3,40.0,21,2,3,21,6,8,6
7087,32,No,Travel_Frequently,Consultants,3,Male,3,Married,3433,6,No,13,3,40.0,10,3,2,5,2,1,3
6705,31,No,Travel_Rarely,Consultants,4,Male,3,Married,3477,1,No,14,3,40.0,6,2,4,5,2,0,3
9808,41,No,Non-Travel,Business Operations,3,Male,2,Married,6430,6,No,19,3,40.0,10,4,3,3,2,1,2
9398,40,No,Travel_Rarely,Consultants,2,Female,1,Married,6516,2,Yes,16,3,48.0,18,3,3,1,0,0,0
4433,24,No,Travel_Rarely,Consultants,1,Male,1,Divorced,3907,1,No,13,3,40.0,6,2,4,6,2,1,2
5811,46,No,Travel_Rarely,Consultants,4,Male,2,Single,5562,6,No,14,3,40.0,19,3,3,10,7,0,9
7080,35,No,Travel_Rarely,Consultants,4,Male,3,Married,6883,2,No,16,3,40.0,17,3,3,7,7,0,7
6952,30,No,Travel_Rarely,Consultants,1,Male,4,Married,2862,1,No,12,3,40.0,10,2,2,10,0,0,8
2265,47,No,Non-Travel,Sales,4,Male,2,Married,4978,7,No,11,3,40.0,4,3,1,1,0,0,0
9293,46,No,Travel_Rarely,Sales,3,Male,4,Divorced,10368,4,Yes,12,3,52.0,13,5,2,10,6,0,3
4398,36,Yes,Travel_Rarely,Sales,5,Male,1,Divorced,6134,5,Yes,13,3,53.0,16,3,3,2,2,2,2
6365,32,Yes,Travel_Rarely,Sales,2,Male,2,Single,6735,6,No,15,3,40.0,10,2,3,0,0,0,0
1811,23,No,Travel_Rarely,Consultants,1,Female,2,Single,3295,1,No,13,3,40.0,3,3,1,3,2,1,2
7829,31,No,Travel_Frequently,Consultants,1,Female,4,Single,5238,2,No,20,4,40.0,9,3,2,5,4,1,4
5008,39,No,Non-Travel,Consultants,3,Male,4,Married,6472,1,Yes,15,3,48.0,9,2,3,9,8,5,8
6043,32,No,Travel_Rarely,Sales,3,Male,3,Married,9610,3,No,13,3,40.0,10,2,1,4,3,0,2
4343,40,No,Travel_Rarely,Sales,4,Male,2,Single,19833,1,No,14,3,40.0,21,3,2,21,8,12,8
8692,45,No,Travel_Rarely,Business Operations,3,Female,3,Married,9756,4,No,21,4,40.0,9,2,4,5,0,0,3
3291,30,No,Travel_Frequently,Consultants,4,Female,1,Single,4968,0,No,16,3,40.0,10,2,3,9,7,0,7
1268,24,No,Travel_Frequently,Business Operations,3,Male,4,Married,2145,0,No,14,3,40.0,3,2,3,2,2,2,1
6654,30,Yes,Travel_Frequently,Business Operations,3,Female,4,Divorced,2180,6,No,11,3,40.0,6,0,2,4,2,1,2
4035,31,No,Travel_Rarely,Sales,3,Male,3,Married,8346,1,No,19,3,40.0,6,3,3,5,2,0,2
2779,27,No,Travel_Rarely,Consultants,3,Female,4,Single,3445,1,No,11,3,40.0,6,5,2,6,2,1,4
4632,29,Yes,Travel_Rarely,Sales,3,Female,2,Single,2760,1,No,13,3,40.0,2,3,3,2,2,2,2
4642,29,No,Travel_Frequently,Consultants,3,Male,3,Single,6294,8,Yes,12,3,46.0,10,5,4,3,2,0,2
2934,30,No,Travel_Rarely,Sales,2,Male,1,Divorced,7140,2,No,11,3,40.0,12,2,3,7,7,1,7
9674,34,No,Travel_Rarely,Consultants,4,Male,4,Married,2932,0,Yes,14,3,48.0,6,3,3,5,0,1,2
3971,33,No,Non-Travel,Sales,3,Female,2,Single,5147,8,No,15,3,40.0,13,2,2,11,7,1,7
1813,49,No,Travel_Rarely,Sales,4,Female,4,Single,4507,3,No,12,3,40.0,8,1,4,5,1,0,4
9691,33,Yes,Travel_Rarely,Sales,3,Female,1,Single,8564,2,Yes,20,4,54.0,11,2,2,0,0,0,0
4009,38,No,Travel_Frequently,Consultants,2,Female,2,Married,2468,4,No,14,3,40.0,9,4,2,6,1,0,5
9248,31,Yes,Travel_Rarely,Sales,4,Male,3,Married,8161,2,No,13,3,40.0,10,2,3,1,0,0,0
8386,29,No,Travel_Rarely,Consultants,3,Female,1,Divorced,2109,1,No,13,3,40.0,1,2,3,1,0,0,0
6282,30,No,Travel_Rarely,Consultants,3,Male,3,Married,5294,3,No,16,3,40.0,10,3,3,7,0,1,7
9648,32,No,Non-Travel,Consultants,4,Male,2,Single,2718,2,No,14,3,40.0,12,3,3,7,7,0,7
1496,38,No,Travel_Rarely,Consultants,3,Male,4,Married,5811,3,Yes,16,3,49.0,15,2,3,1,0,1,0
4261,43,Yes,Travel_Frequently,Consultants,3,Male,3,Married,2437,9,Yes,16,3,52.0,6,4,3,1,0,0,0
3260,42,No,Travel_Rarely,Consultants,3,Male,2,Divorced,2766,8,No,22,4,40.0,7,6,2,5,3,0,4
2554,55,No,Travel_Rarely,Consultants,3,Male,1,Married,19038,8,No,12,3,40.0,34,2,3,1,0,0,0
2000,33,No,Non-Travel,Consultants,3,Male,2,Divorced,3055,5,No,15,3,40.0,11,2,2,9,8,1,7
7947,41,No,Travel_Rarely,Consultants,4,Male,1,Divorced,2289,1,No,20,4,40.0,5,2,3,5,3,0,4
7751,34,No,Non-Travel,Sales,3,Male,3,Divorced,4001,1,Yes,14,3,48.0,15,3,3,15,14,0,7
8824,53,No,Non-Travel,Consultants,4,Female,3,Married,12965,4,Yes,20,4,50.0,27,2,2,3,2,0,2
9950,43,No,Travel_Rarely,Business Operations,3,Male,4,Single,3539,0,No,13,3,40.0,10,5,3,9,7,1,8
6429,34,No,Travel_Rarely,Sales,2,Female,4,Single,6029,5,No,12,3,40.0,6,3,3,2,2,2,2
2737,21,Yes,Travel_Rarely,Sales,1,Male,2,Single,2679,1,No,13,3,40.0,1,3,3,1,0,1,0
6256,38,No,Travel_Rarely,Consultants,2,Female,3,Married,3702,1,No,11,3,40.0,5,3,3,5,4,0,4
9510,22,Yes,Travel_Rarely,Consultants,1,Female,1,Married,2398,1,Yes,17,3,50.0,1,6,3,1,0,0,0
5891,31,No,Travel_Rarely,Sales,4,Female,4,Married,5468,1,No,14,3,40.0,13,3,3,12,7,5,7
1174,51,No,Travel_Rarely,Consultants,3,Female,3,Married,13116,2,No,11,3,40.0,15,2,3,2,2,2,2
1414,37,No,Travel_Rarely,Sales,2,Male,2,Married,4189,1,No,14,3,40.0,5,2,3,5,2,0,3
7445,46,No,Travel_Rarely,Consultants,4,Male,4,Divorced,19328,7,Yes,17,3,49.0,24,3,3,2,1,2,2
3732,36,No,Travel_Rarely,Consultants,3,Male,1,Married,8321,7,Yes,13,3,48.0,15,1,3,12,8,5,7
2995,44,Yes,Travel_Frequently,Consultants,2,Male,2,Divorced,2342,1,Yes,12,3,52.0,6,2,2,5,3,2,3
2031,37,No,Travel_Rarely,Business Operations,2,Male,2,Divorced,4071,2,No,13,3,40.0,19,4,2,10,0,4,7
7446,35,Yes,Travel_Rarely,Sales,3,Male,4,Single,5813,1,Yes,18,3,50.0,10,2,3,10,7,7,7
5625,33,No,Travel_Rarely,Consultants,4,Male,1,Married,3143,6,No,19,3,40.0,14,1,3,10,8,7,6
2681,28,No,Travel_Rarely,Consultants,3,Male,4,Married,2044,1,No,11,3,40.0,5,6,4,5,3,0,3
1562,39,No,Travel_Rarely,Consultants,1,Male,3,Single,13464,7,No,21,4,40.0,9,3,3,4,3,2,2
9501,46,No,Non-Travel,Sales,2,Male,2,Single,7991,8,No,15,3,40.0,6,3,3,2,2,2,2
7268,40,No,Travel_Rarely,Consultants,2,Female,1,Married,3377,4,No,17,3,40.0,7,5,2,4,3,0,2
5540,42,No,Travel_Rarely,Consultants,3,Male,1,Married,5538,5,No,18,3,40.0,10,2,2,0,0,0,0
9700,35,No,Non-Travel,Consultants,2,Male,4,Divorced,5762,2,No,14,3,40.0,15,6,3,7,7,1,7
9954,38,No,Non-Travel,Business Operations,3,Male,2,Divorced,2592,5,No,13,3,40.0,13,3,3,11,10,3,8
2769,34,Yes,Travel_Frequently,Consultants,4,Male,1,Married,5346,4,No,17,3,40.0,11,3,2,7,1,0,7
7660,37,Yes,Travel_Rarely,Consultants,4,Male,1,Single,4213,1,No,15,3,40.0,10,4,1,10,3,0,8
9070,39,No,Travel_Frequently,Sales,3,Male,4,Divorced,4127,2,No,18,3,40.0,7,6,3,2,1,2,2
2908,43,No,Non-Travel,Consultants,3,Male,3,Single,2438,4,No,13,3,40.0,7,2,2,3,2,1,2
9365,41,No,Travel_Rarely,Consultants,3,Male,2,Single,6870,3,No,12,3,40.0,11,3,1,3,2,1,2
7343,41,No,Travel_Rarely,Sales,1,Female,3,Divorced,10447,0,Yes,13,3,46.0,23,3,4,22,14,13,5
2208,30,No,Travel_Rarely,Consultants,3,Female,3,Single,9667,9,No,14,3,40.0,9,3,3,7,7,0,2
8883,26,Yes,Travel_Rarely,Business Operations,2,Female,2,Married,2148,0,Yes,11,3,50.0,6,3,3,5,1,1,4
8377,46,Yes,Travel_Rarely,Consultants,2,Female,2,Married,8926,4,No,22,4,40.0,13,2,4,9,7,3,7
5882,40,No,Travel_Rarely,Consultants,3,Female,4,Divorced,6513,4,No,17,3,40.0,12,3,3,5,3,0,3
1023,34,No,Travel_Rarely,Sales,2,Male,3,Married,6799,1,No,21,4,40.0,10,5,3,10,8,4,8
3271,58,No,Non-Travel,Sales,3,Male,2,Divorced,16291,4,No,22,4,40.0,37,0,2,16,9,14,14
8032,35,No,Travel_Rarely,Consultants,4,Male,3,Married,2705,0,No,16,3,40.0,6,2,4,5,4,0,3
2185,47,No,Travel_Rarely,Consultants,3,Female,2,Divorced,10333,8,Yes,12,3,48.0,28,4,3,22,11,14,10
2064,40,No,Travel_Rarely,Consultants,3,Female,1,Divorced,4448,2,No,12,3,40.0,15,3,3,7,4,7,7
8769,54,No,Travel_Rarely,Consultants,4,Female,4,Married,6854,4,No,15,3,40.0,14,2,2,7,1,1,7
8899,31,No,Travel_Frequently,Sales,4,Female,1,Married,9637,2,No,14,3,40.0,9,3,3,3,2,2,2
7541,28,No,Travel_Rarely,Consultants,3,Female,1,Married,3591,1,No,25,4,40.0,3,3,3,3,2,1,2
2429,38,No,Travel_Rarely,Sales,4,Female,4,Married,5405,2,Yes,20,4,51.0,20,4,2,4,2,0,3
1900,26,No,Travel_Rarely,Sales,3,Male,4,Single,4684,1,No,13,3,40.0,5,4,3,5,3,1,2
6415,58,No,Travel_Frequently,Consultants,4,Male,3,Married,15787,2,Yes,14,3,49.0,23,3,3,2,2,2,2
8097,18,No,Non-Travel,Consultants,3,Female,3,Single,1514,1,No,16,3,40.0,0,4,1,0,0,0,0
1211,31,Yes,Travel_Rarely,Business Operations,5,Male,1,Married,2956,0,No,17,3,40.0,2,4,3,1,0,0,0
2079,29,Yes,Travel_Rarely,Business Operations,3,Male,1,Divorced,2335,4,Yes,15,3,52.0,4,3,3,2,2,2,0
1121,45,No,Non-Travel,Sales,4,Female,3,Married,5154,4,No,22,4,40.0,10,3,4,8,7,5,7
3934,36,No,Travel_Rarely,Consultants,4,Female,2,Married,6962,4,Yes,22,4,49.0,15,2,3,1,0,0,0
9136,43,No,Travel_Frequently,Sales,4,Male,4,Married,5675,1,No,20,4,40.0,7,5,3,7,7,7,7
7458,27,No,Travel_Frequently,Consultants,2,Female,4,Single,2379,0,Yes,14,3,54.0,6,3,2,5,4,0,2
2949,29,No,Travel_Frequently,Consultants,1,Male,4,Married,3812,1,No,13,3,40.0,11,3,4,11,8,3,10
5823,32,No,Travel_Frequently,Sales,4,Male,4,Single,4648,8,No,13,3,40.0,4,2,4,0,0,0,0
3652,42,No,Non-Travel,Consultants,4,Male,3,Married,2936,3,No,22,4,40.0,10,1,2,6,3,3,3
1129,47,No,Travel_Rarely,Consultants,4,Female,3,Single,2105,4,No,12,3,40.0,7,2,3,2,2,2,0
2427,46,No,Travel_Rarely,Consultants,2,Male,4,Divorced,8578,3,No,14,3,40.0,12,4,2,9,8,4,7
3173,28,No,Non-Travel,Business Operations,2,Male,4,Divorced,2706,1,No,15,3,40.0,3,2,3,3,2,2,2
1429,29,No,Travel_Rarely,Consultants,1,Male,3,Divorced,6384,8,No,17,3,40.0,11,3,3,7,0,1,6
2038,42,No,Travel_Rarely,Consultants,3,Male,3,Single,3968,4,No,13,3,40.0,8,3,3,0,0,0,0
7076,32,Yes,Travel_Rarely,Sales,4,Male,2,Single,9907,7,Yes,12,3,52.0,7,3,2,2,2,2,2
4448,46,No,Travel_Rarely,Sales,3,Female,1,Divorced,13225,2,No,12,3,40.0,25,5,3,19,17,2,8
5309,27,No,Travel_Rarely,Sales,1,Female,3,Married,3540,1,No,21,4,40.0,9,5,3,9,8,5,8
9745,29,No,Travel_Rarely,Business Operations,1,Male,2,Married,2804,1,No,11,3,40.0,1,3,3,1,0,0,0
7108,43,No,Travel_Rarely,Consultants,3,Female,3,Married,19392,7,No,13,3,40.0,21,2,3,16,12,6,14
9988,48,No,Travel_Rarely,Consultants,3,Male,2,Married,19665,4,No,12,3,40.0,29,3,3,22,10,12,9
4901,29,Yes,Travel_Frequently,Consultants,2,Male,4,Single,2439,1,Yes,24,4,53.0,1,3,2,1,0,1,0
4672,46,Yes,Travel_Rarely,Sales,3,Female,2,Married,7314,5,No,21,4,40.0,14,2,3,8,7,0,7
7373,27,No,Travel_Frequently,Consultants,3,Female,1,Married,4774,0,No,19,3,40.0,8,2,2,7,6,7,3
3965,39,No,Travel_Rarely,Consultants,4,Male,4,Divorced,3902,8,No,14,3,40.0,7,2,3,2,2,2,2
5204,55,No,Travel_Rarely,Consultants,4,Male,4,Married,2662,8,No,20,4,40.0,19,2,4,5,2,0,4
5863,28,No,Travel_Rarely,Sales,3,Female,2,Married,2856,1,No,19,3,40.0,1,3,3,1,0,0,0
9324,30,Yes,Travel_Rarely,Sales,3,Male,4,Single,1081,1,No,13,3,40.0,1,3,2,1,0,0,0
4702,22,Yes,Travel_Rarely,Consultants,1,Male,2,Single,2472,1,Yes,23,4,50.0,1,2,3,1,0,0,0
5127,36,No,Travel_Rarely,Sales,4,Female,3,Married,5673,1,Yes,13,3,47.0,10,4,3,10,9,1,7
2814,31,No,Travel_Rarely,Consultants,3,Male,3,Divorced,4197,1,No,11,3,40.0,10,2,3,10,8,0,2
9857,34,No,Travel_Rarely,Sales,3,Male,4,Married,9713,2,Yes,13,3,49.0,9,3,3,5,3,1,0
1355,29,No,Travel_Rarely,Consultants,3,Male,1,Single,2062,3,No,14,3,40.0,11,2,3,3,2,1,2
6957,37,No,Travel_Rarely,Consultants,4,Male,1,Married,4284,5,Yes,22,4,47.0,16,2,3,5,3,0,4
7416,35,No,Travel_Rarely,Consultants,2,Female,2,Married,4788,0,Yes,11,3,48.0,4,2,3,3,2,0,2
8444,45,No,Travel_Rarely,Consultants,2,Female,4,Married,5906,0,No,13,3,40.0,10,2,2,9,8,3,8
9404,36,No,Travel_Frequently,Business Operations,1,Male,4,Single,3886,1,No,21,4,40.0,10,2,2,10,1,0,8
6397,40,No,Travel_Rarely,Consultants,4,Male,1,Divorced,16823,2,No,11,3,40.0,22,3,3,19,7,11,16
5271,26,No,Travel_Rarely,Consultants,2,Female,3,Married,2933,1,Yes,13,3,55.0,1,3,2,1,0,1,0
3470,27,No,Travel_Rarely,Sales,2,Female,3,Single,6500,0,No,14,3,40.0,9,5,2,8,7,0,7
9924,48,No,Travel_Frequently,Consultants,3,Female,4,Divorced,17174,3,No,11,3,40.0,24,3,3,22,17,4,7
6270,44,No,Travel_Rarely,Consultants,4,Male,1,Married,5033,2,No,15,3,40.0,10,5,3,2,0,2,2
1255,34,Yes,Non-Travel,Consultants,4,Male,1,Married,2307,1,Yes,23,4,52.0,5,2,3,5,2,3,0
1498,56,Yes,Travel_Rarely,Consultants,2,Male,4,Single,2587,1,No,16,3,40.0,5,3,3,4,2,1,0
